,OLDID,VILLAGE,AREA,Type,LatGRS,LongGRS,Y_LO,X_LO,ORTHOH,lzon,SURVREC
5747,LLR4,LENTSWELETAU,2425,RM,-24.24062111111111,25.85837675,-87217.40800000001,2681914.114,967.85,25.0,
5748,LLR40,LENTSWELETAU,2425,RM,-24.24803420830584,25.839864144324377,-85338.965,2682720.394,,25.0,
5749,LLR41,LENTSWELETAU,2425,RM,-24.2501532104196,25.842379738719497,-85593.039,2682956.657,,25.0,
5750,LLR5,LENTSWELETAU,2425,RM,-24.24125708333333,25.860425527777775,-87425.067,2681985.842,969.27,25.0,
5751,LLR6,LENTSWELETAU,2425,RM,-24.23954861111111,25.857639972222223,-87143.306,2681794.851,966.55,25.0,
5752,LLR7,LENTSWELETAU,2425,RM,-24.26715761111111,25.848125555555555,-86158.31800000001,2684847.193,977.08,25.0,
5753,LLR8,LENTSWELETAU,2425,RM,-24.26903525,25.848389527777776,-86183.85800000001,2685055.345,978.37,25.0,
5754,LLR9,LENTSWELETAU,2425,RM,-24.26882225,25.846942444444444,-86037.054,2685030.856,978.59,25.0,
5755,LPRM1,LEPHEPE,2325,RM,-23.365618722222223,25.85120458333333,-87070.412,2584991.064,1018.4,25.0,974
5756,LPRM2,LEPHEPE,2325,RM,-23.36327491666667,25.853308611111117,-87287.088,2584732.739,1018.71,25.0,974
5757,LPRM3,LEPHEPE,2325,RM,-23.36247966666667,25.854727083333334,-87432.65400000001,2584645.517,1019.12,25.0,974
5758,LPRM4,LEPHEPE,2325,RM,-23.36104655555556,25.855425083333333,-87504.96800000001,2584487.211,1020.14,25.0,974
5759,LPRM5,LEPHEPE,2325,RM,-23.35804605555556,25.85374563888889,-87335.19900000001,2584153.865,1020.64,25.0,974
5760,LPRM6,LEPHEPE,2325,RM,-23.357229611111112,25.851935472222223,-87150.631,2584062.345,1022.4,25.0,974
5761,LRM001,LOBATSE,2525,RM,-25.180122111111118,25.683430194444444,-68929.14,2785888.04,1225.45,25.0,656
5762,LRM002,LOBATSE,2525,RM,-25.18589558333333,25.68061227777778,-68641.84,2786526.19,1219.16,25.0,656
5763,LRM003,LOBATSE,2525,RM,-25.191037138888888,25.678356611111116,-68411.59,2787094.63,1223.66,25.0,656
5764,LRM004,LOBATSE,2525,RM,-25.19385308333333,25.677919722222224,-68365.98,2787406.36,1224.03,25.0,656
5765,LRM004A,LOBATSE,2525,RM,-25.19707922222222,25.677083555555555,-68279.9,2787763.33,1218.82,25.0,656
5766,LRM005,LOBATSE,2525,RM,-25.20138038888889,25.676243083333336,-68192.79,2788239.39,1215.14,25.0,656
5767,LRM005A,LOBATSE,2525,RM,-25.20651825,25.676778416666668,-68243.88,2788808.84,1206.2,25.0,656
5768,LRM006A,LOBATSE,2525,RM,-25.211287305555555,25.675320694444444,-68094.31,2789336.42,1201.43,25.0,656
5769,LRM007,LOBATSE,2525,RM,-25.21367463888889,25.68238880555556,-68805.3,2789604.49,1189.02,25.0,656
5770,LRM008,LOBATSE,2525,RM,-25.228844555555558,25.67683325,-68236.95,2791282.2,1182.9,25.0,656
5771,LRM009,LOBATSE,2525,RM,-25.22635330555556,25.67640494444445,-68195.18,2791006.0,1186.7,25.0,656
5772,LRM010,LOBATSE,2525,RM,-25.229199305555557,25.680638944444446,-68620.24,2791323.44,1186.07,25.0,656
5773,LRM010A,LOBATSE,2525,RM,-25.229759194444444,25.68356358333333,-68914.63,2791386.96,1190.37,25.0,656
5774,LRM011,LOBATSE,2525,RM,-25.228663194444444,25.67235033333333,-67785.32,2791259.84,1187.25,25.0,656
5775,LRM012,LOBATSE,2525,RM,-25.229767222222225,25.66814030555556,-67360.48,2791380.03,1192.81,25.0,656
5776,LRM013,LOBATSE,2525,RM,-25.23413105555556,25.689403194444445,-69500.58,2791874.29,1194.93,25.0,656
5777,LRM014,LOBATSE,2525,RM,-25.205522666666667,25.68485605555556,-69058.55,2788702.67,1200.14,25.0,656
5778,LRM015A,LOBATSE,2525,RM,-25.201430444444444,25.68540355555556,-69116.04,2788249.61,1204.7,25.0,656
5779,LRM016,LOBATSE,2525,RM,-25.20030433333333,25.692243916666666,-69806.12,2788128.39,1204.98,25.0,656
5780,LRM017,LOBATSE,2525,RM,-25.19814283333333,25.69359605555556,-69943.64,2787889.64,1204.82,25.0,656
5781,LRM018,LOBATSE,2525,RM,-25.18726405555556,25.68673658333333,-69258.41,2786680.93,1206.28,25.0,656
5782,LRM019,LOBATSE,2525,RM,-25.20128372222222,25.681764361111117,-68749.33,2788231.49,1208.09,25.0,656
5783,LRM020,LOBATSE,2525,RM,-25.20991425,25.68274416666667,-68843.23,2789188.09,1194.39,25.0,656
5784,LRM021A,LOBATSE,2525,RM,-25.201764805555555,25.68831505555556,-69409.3,2788288.15,1202.5,25.0,656
5785,LRM022,LOBATSE,2525,RM,-25.20325561111111,25.691289444444443,-69708.24,2788454.84,1204.66,25.0,656
5786,LRM023,LOBATSE,2525,RM,-25.222968416666664,25.678653194444447,-68423.63,2790632.16,1183.34,25.0,656
5787,LRM024,LOBATSE,2525,RM,-25.220724722222226,25.67959455555556,-68519.75,2790384.08,1185.93,25.0,656
5788,LRM025,LOBATSE,2525,RM,-25.21585672222222,25.67438233333333,-67997.2,2789842.15,1201.31,25.0,656
5789,LRM026,LOBATSE,2525,RM,-25.23041563888889,25.67401608333333,-67952.2,2791454.82,1184.75,25.0,656
5790,LRM027,LOBATSE,2525,RM,-25.19415980555556,25.691140944444445,-69698.45,2787447.12,1201.02,25.0,656
5791,LRM031,LOBATSE,2525,RM,-25.2304695,25.693513694444444,-69916.86,2791470.79,1187.28,25.0,656
5792,LRM032,LOBATSE,2525,RM,-25.22766872222222,25.68897575,-69461.18,2791158.16,1192.77,25.0,656
5793,LRM033,LOBATSE,2525,RM,-25.22617975,25.686689972222226,-69231.69,2790992.03,1190.35,25.0,656
5794,LRM034,LOBATSE,2525,RM,-25.224395194444444,25.68409238888889,-68970.94,2790793.0,1182.42,25.0,656
5795,LRM035,LOBATSE,2525,RM,-25.2113515,25.68274227777778,-68842.23,2789347.31,1192.9,25.0,656
5796,LRM036,LOBATSE,2525,RM,-25.212067166666667,25.68402319444445,-68970.92,2789427.25,1192.84,25.0,656
5797,LRM037,LOBATSE,2525,RM,-25.213160555555557,25.68714125,-69284.54,2789549.98,1203.4,25.0,656
5798,LRM038,LOBATSE,2525,RM,-25.210197722222222,25.69013888888889,-69588.33,2789223.3,1209.58,25.0,656
5799,LRM039,LOBATSE,2525,RM,-25.20492519444444,25.694463694444444,-70027.21,2788641.45,1212.71,25.0,656
5800,LRM040,LOBATSE,2525,RM,-25.201703055555555,25.69648927777778,-70233.21,2788285.55,1217.02,25.0,656
5801,LRM041,LOBATSE,2525,RM,-25.19877183333333,25.697718305555554,-70358.77,2787961.47,1219.23,25.0,656
5802,LRM042,LOBATSE,2525,RM,-25.196000277777777,25.698191416666667,-70408.05,2787654.68,1210.26,25.0,656
5803,LRM043,LOBATSE,2525,RM,-25.193090472222224,25.70103563888889,-70696.41,2787333.82,1214.41,25.0,656
5804,LRM044,LOBATSE,2525,RM,-25.19495747222222,25.68377363888889,-68955.41,2787531.69,1212.58,25.0,656
5805,LRM045,LOBATSE,2525,RM,-25.19753769444445,25.683069250000003,-68882.96,2787817.17,1211.37,25.0,656
5806,LRM1,LETLHAKANE,2125,RM,-21.44591338888889,25.600199250000003,-62254.59,2372273.3,992.4,25.0,865
5807,LRM10,LETLHAKANE,2125,RM,-21.413405277777777,25.58600530555556,-60796.67,2368668.2,983.93,25.0,865
5808,LRM10,LESOMO,1725,RM,-17.912689305555553,25.233426722222223,-24772.391,1981039.222,1010.02,25.0,1036
5809,LRM11,LETLHAKANE,2125,RM,-21.41467322222222,25.58859397222222,-61064.55,2368809.6,980.44,25.0,865
5810,LRM12,LETLHAKANE,2125,RM,-21.417107694444447,25.58987230555556,-61196.08,2369079.66,979.9,25.0,865
5811,LRM13,LETLHAKANE,2125,RM,-21.4194935,25.593137555555558,-61533.63,2369345.11,982.21,25.0,865
5812,LRM14,LETLHAKANE,2125,RM,-21.42560233333333,25.595977916666666,-61825.55,2370022.64,985.08,25.0,865
5813,LRM15,LETLHAKANE,2125,RM,-21.43021691666667,25.59714575,-61944.68,2370534.06,992.55,25.0,865
5814,LRM16,LETLHAKANE,2125,RM,-21.434873,25.598245805555557,-62056.76,2371050.05,989.95,25.0,865
5815,LRM2,LETLHAKANE,2125,RM,-21.4431205,25.600077472222225,-62243.15,2371964.0,993.31,25.0,865
5816,LRM2,LESOMO,1725,RM,-17.90075611111111,25.21689547222222,-23022.31700000001,1979716.335,1044.31,25.0,1036
5817,LRM3,LETLHAKANE,2125,RM,-21.435351666666666,25.59572958333333,-61795.7,2371102.06,992.34,25.0,865
5818,LRM4,LETLHAKANE,2125,RM,-21.43140327777778,25.589722,-61174.54,2370662.51,995.41,25.0,865
5819,LRM5,LETLHAKANE,2125,RM,-21.420600583333336,25.568796444444445,-59009.47,2369458.34,994.37,25.0,865
5820,LRM6,LETLHAKANE,2125,RM,-21.41141605555556,25.5551565,-57598.88,2368436.3,989.61,25.0,865
5821,LRM7,LETLHAKANE,2125,RM,-21.407037388888888,25.545245694444446,-56572.95,2367947.86,989.36,25.0,865
5822,LRM8,LETLHAKANE,2125,RM,-21.422702722222223,25.57955480555556,-60124.04,2369695.19,993.36,25.0,865
5823,LRM8,LESOMO,1725,RM,-17.893624194444445,25.22912088888889,-24318.754,1978928.528,983.11,25.0,1036
5824,LRM9,LETLHAKANE,2125,RM,-21.41107852777777,25.578380805555557,-60007.07,2368407.63,984.77,25.0,865
5825,LRM9,LESOMO,1725,RM,-17.89810713888889,25.242824,-25770.212000000003,1979426.541,1005.12,25.0,1036
5826,LTRM1,LETLHAKENG,2425,RM,-24.12775458338779,25.05252788605676,-5383.12,2669142.3230000003,,25.0,866
5827,LTRM1,LEHUTUTU,2321,RM,-23.919120305555555,21.83675775,-85245.53,2646289.43,1135.38,21.0,851
5828,LTRM10,LEHUTUTU,2321,RM,-23.91508948378643,21.838264046728465,-85408.34800000001,2645841.295,,21.0,851
5829,LTRM10,LETLHAKENG,2425,RM,-24.112154181124698,25.03571878346705,-3674.89,2667413.88,1089.74,25.0,866
5830,LTRM2,LEHUTUTU,2321,RM,-23.92055827648439,21.8389656004411,-85476.19,2646447.473,,21.0,851
5831,LTRM2,LETLHAKENG,2425,RM,-24.10330658333333,25.0313925,-3228.707000000001,2666436.988,1092.75,25.0,866
5832,LTRM3,LETLHAKENG,2425,RM,-24.090342422777614,25.04807999225343,-4932.406,2664998.386,,25.0,866
5833,LTRM3,LEHUTUTU,2321,RM,-23.920776166666663,21.836949722222226,-85263.99,2646472.96,1135.58,21.0,851
5834,LTRM4,LETLHAKENG,2425,RM,-24.091399578733284,25.050127159249357,-5140.521,2665115.549,,25.0,866
5835,LTRM4,LEHUTUTU,2321,RM,-23.921197796938,21.83337638298401,-84906.66699999999,2646514.942,,21.0,851
5836,LTRM5,LEHUTUTU,2321,RM,-23.92444679809332,21.825890406579067,-84142.33300000001,2646870.341,,21.0,851
5837,LTRM5,LETLHAKENG,2425,RM,-24.101034861111117,25.022386444444443,-2313.1,2666185.2,1069.81,25.0,866
5838,LTRM6,LEHUTUTU,2321,RM,-23.9140103801096,21.82669841577509,-84231.365,2645714.831,,21.0,851
5839,LTRM6,LETLHAKENG,2425,RM,-24.099956916666667,25.029438888888887,-3030.16,2666065.94,1074.97,25.0,866
5840,LTRM7,LEHUTUTU,2321,RM,-23.908744116280147,21.82220044749013,-83776.746,2645128.842,,21.0,851
5841,LTRM7,LETLHAKENG,2425,RM,-24.094551638888888,25.029877444444445,-3074.88,2665467.26,1069.07,25.0,866
5842,LTRM8,LEHUTUTU,2321,RM,-23.91024625056156,21.8267764885962,-84241.75300000001,2645297.943,,21.0,851
5843,LTRM8,LETLHAKENG,2425,RM,-24.08766563888889,25.03045061111111,-3133.33,2664704.58,1074.3,25.0,866
5844,LTRM9,LEHUTUTU,2321,RM,-23.91213247209094,21.83211377209679,-84784.01800000001,2645510.058,,21.0,851
5845,LTRM9,LETLHAKENG,2425,RM,-24.105403694444448,25.032037305555555,-3294.22,2666669.28,1091.11,25.0,866
5846,MAP01,MAPOKA,2027,RM,-20.54945687871928,27.585052870972067,-61047.43,2273005.86,,27.0,950
5847,MAPO2,MAPOKA,2027,RM,-20.54364150549292,27.58575740413358,-61123.21,2272362.27,,27.0,950
5848,MAPO3,MAPOKA,2027,RM,-20.539590981000472,27.590116009994208,-61579.38,2271915.45,,27.0,950
5849,MAPO4,MAPOKA,2027,RM,-20.53441552669013,27.58781806701285,-61341.79,2271341.58,,27.0,950
5850,MAPO5,MAPOKA,2027,RM,-20.509999775276636,27.58476945116316,-61033.51,2268637.24,,27.0,950
5851,MAPO6,MAPOKA,2027,RM,-20.521238096665797,27.59274740402028,-61861.18,2269884.49,,27.0,950
5852,MAPO7,MAPOKA,2027,RM,-20.528976084857177,27.595918588460982,-62188.82,2270742.41,,27.0,950
5853,MAPO8,MAPOKA,2027,RM,-20.532978539350047,27.59651167979614,-62249.06,2271185.77,,27.0,950
5854,MAPO9,MAPOKA,2027,RM,-20.533665502536245,27.58962414808492,-61530.45,2271259.22,,27.0,950
5855,Maraling,,2522,TRIG,-25.74908580555556,22.68168386111111,31895.822,2848783.361,1058.7,23.0,
5856,MATR1,TLOKWENG,2425,RM,-24.650430951132915,25.97281138439025,-98528.43,2727383.89,,25.0,972
5857,MATR10,TLOKWENG,2425,RM,-24.64569063309305,25.97418643979698,-98671.37,2726859.75,,25.0,972
5858,MATR11,TLOKWENG,2425,RM,-24.64667965310299,25.97525360673899,-98778.64,2726970.08,,25.0,972
5859,MATR12,TLOKWENG,2425,RM,-24.64741455138509,25.9763790539778,-98892.01,2727052.3,,25.0,972
5860,MATR2,TLOKWENG,2425,RM,-24.64907314896748,25.971271093677675,-98373.55,2727232.37,,25.0,972
5861,MATR3,TLOKWENG,2425,RM,-24.64810304319841,25.969772358495465,-98222.57,2727123.83,,25.0,972
5862,MATR4,TLOKWENG,2425,RM,-24.646590203384584,25.971044956125446,-98352.6,2726957.15,,25.0,972
5863,MATR5,TLOKWENG,2425,RM,-24.64801683503658,25.97287139387724,-98536.4,2727116.5,,25.0,972
5864,MATR6,TLOKWENG,2425,RM,-24.649330000973265,25.97429093120075,-98679.09,2727262.99,,25.0,972
5865,MATR7,TLOKWENG,2425,RM,-24.64831062951989,25.976080625711703,-98861.09,2727151.35,,25.0,972
5866,MATR8,TLOKWENG,2425,RM,-24.647375355189222,25.9747438118198,-98726.48,2727046.78,,25.0,972
5867,MATR9,TLOKWENG,2425,RM,-24.646480328757303,25.973627615364848,-98614.17,2726946.83,,25.0,972
5868,MBR1,MABULE,2524,RM,-25.766753277777777,24.54595541666667,45512.868,2850777.529,1134.27,25.0,
5869,MBR3,MABULE,2524,RM,-25.76897711111111,24.55302388888889,44802.949,2851021.4760000007,1132.84,25.0,
5870,MBR7,MABULE,2524,RM,-25.7694925,24.236687083333333,76536.30099999999,2851224.154,1132.65,25.0,
5871,MBRM1,MABOANE,2424,RM,-24.092586194444443,24.52726575,48030.458,2665330.025,1114.46,25.0,981
5872,MBRM1,MABUTSANE,2423,RM,-24.39242519444445,23.581848333333333,-59066.032,2698585.612,1093.74,23.0,915
5873,MBRM1,MABELEAPODI,2226,RM,-22.21378208333333,26.8323235,17258.225,2457189.075,1196.61,27.0,1054
5874,MBRM10,MABUTSANE,2423,RM,-24.38770419444445,23.600493361111116,-60959.743,2698070.743,1093.85,23.0,915
5875,MBRM2,MABOANE,2424,RM,-24.095732416666664,24.5310665,47642.832,2665677.213,1115.98,25.0,981
5876,MBRM2,MABUTSANE,2423,RM,-24.390411888888888,23.576627638888887,-58537.346,2698360.387,1092.82,23.0,915
5877,MBRM2,MABELEAPODI,2226,RM,-22.21112613888889,26.833512527777778,17135.953,2456894.839,1191.6,27.0,1054
5878,MBRM3,MABOANE,2424,RM,-24.095242,24.53346105555556,47399.538,2665622.083,1115.6,25.0,981
5879,MBRM3,MABUTSANE,2423,RM,-24.387838305555555,23.568485444444445,-57712.52,2698071.9,1095.11,23.0,915
5880,MBRM3,MABELEAPODI,2226,RM,-22.218269638888888,26.839239805555557,16544.582,2457685.215,1177.04,27.0,1054
5881,MBRM4,MABUTSANE,2423,RM,-24.38741163888889,23.57761286111111,-58638.68,2698028.47,1093.63,23.0,915
5882,MBRM4,MABOANE,2424,RM,-24.09760272222222,24.53377127777778,47367.125,2665883.455,1116.66,25.0,981
5883,MBRM4,MABELEAPODI,2226,RM,-22.215604888888887,26.82767094444445,17737.7,2457391.462,1186.2,27.0,1054
5884,MBRM4,MABULE,2524,RM,-25.768360694444443,24.55650636111111,44453.835,2850952.01,1133.0,25.0,1049
5885,MBRM5,MABUTSANE,2423,RM,-24.38508033333333,23.58256919444445,-59142.58,2697772.34,1093.06,23.0,915
5886,MBRM5,MABOANE,2424,RM,-24.09859861111111,24.535129833333336,47228.626,2665993.306,1116.07,25.0,981
5887,MBRM5,MABULE,2524,RM,-25.76897947222222,24.56002436111111,44100.701,2851019.38,1130.25,25.0,
5888,MBRM6,MABUTSANE,2423,RM,-24.379967166666667,23.584434638888887,-59334.22,2697206.76,1094.05,23.0,915
5889,MBRM6,MABOANE,2424,RM,-24.099163333333333,24.53705069444445,47033.113,2666055.211,1116.46,25.0,981
5890,MBRM6,MABULE,2524,RM,-25.76907811111111,24.564791333333336,43622.47,2851028.723,1131.63,25.0,
5891,MBRM7,MABUTSANE,2423,RM,-24.378115666666663,23.579263416666667,-58810.43,2696999.47,1094.18,23.0,915
5892,MBRM8,MABUTSANE,2423,RM,-24.37673338888889,23.569225,-57792.6,2696842.14,1094.79,23.0,915
5893,MBRM9,MABUTSANE,2423,RM,-24.382631888888888,23.59173622222222,-60073.74,2697505.07,1093.37,23.0,915
5894,MCM01,MOCHUDI,2426,RM,-24.367818083989757,26.144515435379063,86762.606,2695998.057,,27.0,847
5895,MCM02,MOCHUDI,2426,RM,-24.368562614544487,26.143533876609947,86861.695,2696081.147,,27.0,847
5896,MCM03,MOCHUDI,2426,RM,-24.370079347799773,26.14437939658389,86774.868,2696248.629,,27.0,847
5897,MCM04,MOCHUDI,2426,RM,-24.37208638042152,26.14487751599361,86722.954,2696470.639,,27.0,847
5898,MCM05,MOCHUDI,2426,RM,-24.37361588803797,26.144741562812584,86735.707,2696640.151,,27.0,847
5899,MCM06,MOCHUDI,2426,RM,-24.374730592397867,26.14540977330409,86667.146,2696763.214,,27.0,847
5900,MCM07,MOCHUDI,2426,RM,-24.3764298400676,26.14584378068829,86621.954,2696951.171,,27.0,847
5901,MCM08,MOCHUDI,2426,RM,-24.378133810306963,26.14653023987708,86551.14199999999,2697139.495,,27.0,847
5902,MCM09,MOCHUDI,2426,RM,-24.37919052283438,26.148823136902116,86317.788,2697255.122,,27.0,847
5903,MCM10,MOCHUDI,2426,RM,-24.38027859229863,26.1503272330088,86164.44699999999,2697374.714,,27.0,847
5904,MCM11,MOCHUDI,2426,RM,-24.38117756031034,26.15064843403629,86131.24900000001,2697474.094,,27.0,847
5905,MCM12,MOCHUDI,2426,RM,-24.38337816099072,26.15027799969089,86167.338,2697718.091,,27.0,847
5906,MCM13,MOCHUDI,2426,RM,-24.38530422039763,26.148288546677275,86367.87199999999,2697932.6810000003,,27.0,847
5907,MCM14,MOCHUDI,2426,RM,-24.38673683598902,26.14444117980935,86757.226,2698093.776,,27.0,847
5908,MCM16,MOCHUDI,2526,RM,-25.30928905485045,26.07474515164333,93134.59,2800339.84,,27.0,847
5909,MCM18,MOCHUDI,2526,RM,-25.31085838242537,26.069614856630302,93650.03,2800517.28,,27.0,847
5910,MCRM1,MOCHUDI,2426,RM,-24.372220944444447,26.069175138888887,94408.78,2696537.76,984.35,27.0,847
5911,MCRM10,PITSANE,2525,RM,-25.451918555555554,25.59539072222222,-59920.283,2815955.894,1334.3,25.0,943
5912,MCRM2,MOCHUDI,2426,RM,-24.356128166666668,26.139876583333333,87246.16,2694708.83,985.52,27.0,847
5913,MCRM3,MOCHUDI,2426,RM,-24.353351361111116,26.152436444444444,85973.51,2694393.4,975.89,27.0,847
5914,MCRM4,MOCHUDI,2426,RM,-24.42087780555556,26.15689986111111,85475.07,2701870.6,947.45,27.0,847
5915,MDMR12,MADINGWANA,2525,RM,-25.541655833333333,25.435694277777777,-43825.378,2825835.041,1260.54,25.0,1028
5916,MDRM1,MODIPANE,2426,RM,-24.627426166666663,26.13546780555556,87505.347,2724764.028,1020.34,27.0,0895
5917,MDRM1,MADINGWANA,2525,RM,-25.57936475,25.433133611111117,-43554.376,2830011.7210000013,1286.24,25.0,1028
5918,MDRM10,MADINGWANA,2525,RM,-25.55057,25.43525863888889,-43778.354000000014,2826822.438,1267.78,25.0,1028
5919,MDRM11,MADINGWANA,2525,RM,-25.54586163888889,25.43617861111111,-43872.52400000001,2826301.133,1263.64,25.0,1028
5920,MDRM2,MODIPANE,2426,RM,-24.629548972222224,26.132260722222224,87828.606,2725001.232,1022.18,27.0,895
5921,MDRM2,MADINGWANA,2525,RM,-25.57686922222222,25.43446283333333,-43688.833,2829735.694,1286.95,25.0,1028
5922,MDRM3,MODIPANE,2426,RM,-24.630567916666667,26.129995944444445,88057.21699999998,2725115.5539999995,1020.64,27.0,895
5923,MDRM3,MADINGWANA,2525,RM,-25.573962583333333,25.43605725,-43850.09400000001,2829414.21,1286.3,25.0,1028
5924,MDRM4,MODIPANE,2426,RM,-24.629028472222224,26.127872472222226,88273.315,2724946.3860000004,1019.1,27.0,895
5925,MDRM5,MODIPANE,2426,RM,-24.6247145,26.12431266666667,88636.821,2724470.8,1015.67,27.0,895
5926,MDRM6,MODIPANE,2426,RM,-24.62071452777778,26.12043511111111,89032.305,2724030.214,1011.15,27.0,895
5927,MDRM7,MODIPANE,2426,RM,-24.614883194444445,26.115640527777774,89521.985,2723387.3660000004,1005.21,27.0,895
5928,MDRM8,MODIPANE,2426,RM,-24.612782472222225,26.112957472222224,89795.198,2723156.41,1006.7,27.0,895
5929,MDRM9,MODIPANE,2426,RM,-24.609699666666668,26.109638472222223,90133.53,2722817.085,1003.11,27.0,895
5930,MG1,GABANE,2425,RM,-24.64638711016146,25.81777966900529,-82835.332,2726833.631,,25.0,859
5931,MG10,GABANE,2425,RM,-24.66703418742341,25.78205836324622,-79205.742,2729099.754,,25.0,859
5932,MG11,GABANE,2425,RM,-24.66036524719228,25.793227433665955,-80340.62299999999,2728367.488,,25.0,859
5933,MG12,GABANE,2425,RM,-24.65592414932025,25.801215737175525,-81152.17,2727880.2180000003,,25.0,859
5934,MG13,GABANE,2425,RM,-24.652170279022837,25.797386526295,-80766.929,2727462.126,,25.0,859
5935,MG14,GABANE,2425,RM,-24.64904869434835,25.79155706045161,-80178.75200000001,2727112.918,,25.0,859
5936,MG15,GABANE,2425,RM,-24.646798622547077,25.78124971089664,-79136.63799999999,2726857.695,,25.0,859
5937,MG16,GABANE,2425,RM,-24.645707920659174,25.77207627963083,-78208.57,2726731.622,,25.0,859
5938,MG17,GABANE,2425,RM,-24.643721789290268,25.76680360419143,-77675.97,2726508.62,,25.0,859
5939,MG18,GABANE,2425,RM,-24.64378043594168,25.76087893083416,-77076.089,2726511.782,,25.0,859
5940,MG19,GABANE,2425,RM,-24.64485131216552,25.75193019358227,-76169.42,2726625.421,,25.0,859
5941,MG2,GABANE,2425,RM,-24.651271782408926,25.807202871741868,-81761.315,2727368.401,,25.0,859
5942,MG20,GABANE,2425,RM,-24.650214780191668,25.739395365327443,-74897.145,2727212.665,,25.0,859
5943,MG21,GABANE,2425,RM,-24.65523867859009,25.73374423935,-74322.05099999999,2727766.115,,25.0,859
5944,MG22,GABANE,2425,RM,-24.65797555017641,25.723243340186286,-73257.38900000001,2728063.651,,25.0,859
5945,MG23,GABANE,2425,RM,-24.658741887753347,25.71304170620151,-72224.204,2728143.1410000003,,25.0,859
5946,MG24,GABANE,2425,RM,-24.65896005372589,25.707955417953865,-71709.183,2728164.644,,25.0,859
5947,MG25,GABANE,2425,RM,-24.657327393200056,25.70070735035872,-70976.367,2727980.025,,25.0,859
5948,MG26,GABANE,2425,RM,-24.65716539703107,25.68796742303983,-69686.74799999999,2727955.559,,25.0,859
5949,MG27,GABANE,2425,RM,-24.65225301419257,25.67152562534765,-68024.94900000001,2727403.162,,25.0,859
5950,MG28,MOGODITSHANE,2425,RM,-24.59743445592874,25.852951799704638,-86429.95,2721432.52,,25.0,882
5951,MG29,MOGODITSHANE,2425,RM,-24.589887553713623,25.845828643607224,-85713.62400000001,2720592.0560000003,,25.0,882
5952,MG29(MTR1),METSIMOTLHABE,2425,RM,-24.58988702597085,25.84582850471597,-85713.61,2720592.0,,25.0,871
5953,MG3,GABANE,2425,RM,-24.65227795289528,25.802705264769862,-81305.32400000001,2727477.191,,25.0,859
5954,MG30,MOGODITSHANE,2425,RM,-24.585209854347617,25.84101585135874,-85229.3,2720070.9,,25.0,882
5955,MG30(MTR2),METSIMOTLHABE,2425,RM,-24.585201743779848,25.841015684713337,-85229.29,2720070.0,,25.0,871
